,Patron_ID,Item_ID
331,13054,1864
332,13266,1864
333,13266,1864
334,13541,1864
335,13541,1864
336,16611,1864
337,16611,1864
338,10041,2271
339,10041,2271
340,12346,2271
341,12346,2271
342,13541,2271
343,13541,2271
344,16434,2271
345,16434,2271
346,16505,2271
347,16505,2271
348,10041,2915
349,10041,2915
350,11314,2915
351,11314,2915
352,12516,2915
353,12516,2915
354,13541,2915
355,13541,2915
356,10041,2385
357,10041,2385
358,12346,2385
359,12346,2385
360,12346,2385
361,12346,2385
362,13506,2385
363,13506,2385
364,16611,2385
365,10041,2638
366,10041,2638
367,12346,2638
368,12346,2638
369,16611,2638
370,16611,2638
371,16611,2638
372,16611,2638
373,10041,3727
374,10041,3727
375,12346,3727
376,12346,3727
377,12346,3727
378,12346,3727
379,10041,4728
380,10041,4728
381,13506,4728
382,13506,4728
383,10041,2918
384,10041,2918
385,12346,2918
386,12346,2918
387,12442,2918
388,12442,2918
389,16889,2918
390,16889,2918
391,10041,8303
392,10041,8303
393,10041,8890
394,10041,8890
395,10041,9915
396,10041,9915
397,10041,5604
398,10041,5604
399,11483,5604
400,11483,5604
401,10041,1992
402,10041,1992
403,12376,1992
404,12376,1992
405,12516,1992
406,12516,1992
407,13539,1992
408,13539,1992
409,16611,1992
410,16611,1992
411,10041,4
412,10041,4
413,11399,4
414,11399,4
415,11412,4
416,11412,4
417,11412,4
418,11412,4
419,11419,4
420,11419,4
421,12413,4
422,12413,4
423,12444,4
424,12444,4
425,12475,4
426,12475,4
427,12664,4
428,12664,4
429,12713,4
430,12713,4
431,12923,4
432,12923,4
433,12939,4
434,12939,4
435,12939,4
436,12939,4
437,12939,4
438,12939,4
439,12948,4
440,12948,4
441,12948,4
442,12948,4
443,13039,4
444,13039,4
445,13039,4
446,13039,4
447,13060,4
448,13060,4
449,13060,4
450,13060,4
451,13063,4
452,13063,4
453,13182,4
454,13182,4
455,13183,4
456,13183,4
457,13183,4
458,13183,4
459,13262,4
460,13262,4
461,13287,4
462,13287,4
463,13313,4
464,13313,4
465,13421,4
466,13421,4
467,13444,4
468,13444,4
469,13445,4
470,13445,4
471,13454,4
472,13454,4
473,13454,4
474,13454,4
475,13476,4
476,13476,4
477,13510,4
478,13510,4
479,13710,4
480,13710,4
481,13738,4
482,13738,4
483,13883,4
484,13883,4
485,13913,4
486,13966,4
487,13966,4
488,13993,4
489,13993,4
490,14753,4
491,14753,4
492,15891,4
493,15891,4
494,15891,4
495,16302,4
496,16302,4
497,16766,4
498,16766,4
499,16766,4
500,16766,4
501,17219,4
502,17219,4
503,17366,4
504,17366,4
505,17506,4
506,17506,4
507,17506,4
508,17506,4
509,17620,4
510,17620,4
511,17657,4
512,17657,4
513,17757,4
514,17757,4
515,17884,4
516,17884,4
517,17950,4
518,17950,4
519,18112,4
520,18112,4
521,18124,4
522,18124,4
523,10041,5068
524,10041,5068
525,13611,5068
526,13611,5068
527,10041,5806
528,10041,5806
529,12346,5806
530,12346,5806
531,10041,4012
532,10041,4012
533,15520,4012
534,15520,4012
535,17506,4012
536,17506,4012
537,10041,2725
538,10041,2725
539,12346,2725
540,12346,2725
541,13107,2725
542,13107,2725
543,16611,2725
544,16611,2725
545,10041,3628
546,10041,3628
547,12346,3628
548,12346,3628
549,12346,3628
550,12346,3628
551,10041,3855
552,10041,3855
553,13232,3855
554,13232,3855
555,15375,3855
556,15375,3855
557,10041,4805
558,10041,4805
559,16505,4805
560,16505,4805
561,10041,7627
562,10041,7627
563,10041,3186
564,10041,3186
565,10475,3186
566,10475,3186
567,14612,3186
568,14612,3186
569,10041,6840
570,10041,6840
571,10041,1802
572,10041,1802
573,12453,1802
574,12453,1802
575,13703,1802
576,13703,1802
577,13772,1802
578,13772,1802
579,13886,1802
580,13967,1802
581,13967,1802
582,10041,3386
583,10041,3386
584,13637,3386
585,13637,3386
586,17999,3386
587,17999,3386
588,10041,1628
589,10041,1628
590,12516,1628
591,12516,1628
592,13232,1628
593,13232,1628
594,15918,1628
595,15918,1628
596,16386,1628
597,16386,1628
598,18129,1628
599,18129,1628
600,10041,838
601,10041,838
602,13040,838
603,13040,838
604,13040,838
605,13040,838
606,13060,838
607,13060,838
608,13063,838
609,13063,838
610,13354,838
611,13354,838
612,13818,838
613,13818,838
614,15891,838
615,15891,838
616,17950,838
617,17950,838
618,10041,2368
619,10041,2368
620,12346,2368
621,12346,2368
622,12442,2368
623,12442,2368
624,13506,2368
625,13506,2368
626,16505,2368
627,10053,3509
628,10053,3509
629,13611,3509
630,13611,3509
631,15419,3509
632,15419,3509
633,10053,3590
634,10053,3590
635,15419,3590
636,15419,3590
637,15419,3590
638,15419,3590
639,10053,4670
640,10053,4670
641,15419,4670
642,15419,4670
643,10053,9037
644,10053,9037
645,10053,8273
646,10053,8273
647,10053,3183
648,10053,3183
649,15129,3183
650,15129,3183
651,15918,3183
652,15918,3183
653,10074,4361
654,11483,4361
655,11483,4361
656,13238,4361
657,13238,4361
658,10074,1377
659,10074,1377
660,12379,1377
661,12379,1377
662,12379,1377
663,12379,1377
664,12379,1377
665,12379,1377
666,12875,1377
667,12875,1377
668,13299,1377
669,13299,1377
670,16573,1377
671,16573,1377
672,10074,1423
673,10074,1423
674,12578,1423
675,13107,1423
676,13107,1423
677,13492,1423
678,13492,1423
679,15071,1423
680,15071,1423
681,15071,1423
682,15071,1423
683,16611,1423
684,16611,1423
685,10074,4303
686,13337,4303
687,13337,4303
688,16818,4303
689,16818,4303
690,10074,3765
691,10074,3765
692,13539,3765
693,13539,3765
694,16505,3765
695,16505,3765
696,10074,10819
697,10074,10819
698,10074,5326
699,10074,5326
700,17679,5326
701,17679,5326
702,10074,2305
703,10074,2305
704,12462,2305
705,12462,2305
706,13114,2305
707,13114,2305
708,13232,2305
709,13666,2305
710,13666,2305
711,10074,1828
712,10074,1828
713,12893,1828
714,12893,1828
715,12893,1828
716,13337,1828
717,13337,1828
718,16954,1828
719,16954,1828
720,17679,1828
721,17679,1828
722,10074,281
723,10074,281
724,12348,281
725,12348,281
726,12379,281
727,12379,281
728,12578,281
729,12578,281
730,13299,281
731,13299,281
732,13626,281
733,13626,281
734,13626,281
735,14587,281
736,14587,281
737,15520,281
738,15520,281
739,16945,281
740,16945,281
741,16945,281
742,16945,281
743,16945,281
744,16945,281
745,16945,281
746,16945,281
747,16945,281
748,16945,281
749,18179,281
750,18179,281
751,10074,3945
752,10074,3945
753,11378,3945
754,11378,3945
755,17148,3945
756,17148,3945
757,10074,2159
758,10074,2159
759,12901,2159
760,12901,2159
761,13276,2159
762,13276,2159
763,13611,2159
764,13611,2159
765,16709,2159
766,16709,2159
767,10074,1303
768,10074,1303
769,11384,1303
770,11384,1303
771,12453,1303
772,12453,1303
773,12516,1303
774,12516,1303
775,13299,1303
776,13299,1303
777,16573,1303
778,16573,1303
779,16865,1303
780,16865,1303
781,10074,2752
782,10074,2752
783,12379,2752
784,12379,2752
785,13299,2752
786,13299,2752
787,13469,2752
788,13469,2752
789,10074,511
790,10074,511
791,10227,511
792,10227,511
793,12516,511
794,12516,511
795,12879,511
796,12879,511
797,13337,511
798,13337,511
799,13383,511
800,13383,511
801,13648,511
802,13648,511
803,13719,511
804,13990,511
805,13990,511
806,16062,511
807,16062,511
808,16818,511
809,16818,511
810,17657,511
811,17657,511
812,10074,1849
813,10074,1849
814,11281,1849
815,11281,1849
816,11483,1849
817,11483,1849
818,12578,1849
819,12578,1849
820,15071,1849
821,15071,1849
822,16945,1849
823,10074,8341
824,10074,8341
825,10074,1654
826,10074,1654
827,13466,1654
828,13466,1654
829,13491,1654
830,13491,1654
831,16434,1654
832,16434,1654
833,16945,1654
834,16945,1654
835,17515,1654
836,17515,1654
837,10074,3215
838,10074,3215
839,13491,3215
840,13491,3215
841,13585,3215
842,13585,3215
843,10074,1524
844,10074,1524
845,12453,1524
846,12453,1524
847,12885,1524
848,12885,1524
849,13232,1524
850,13232,1524
851,13539,1524
852,13539,1524
853,17679,1524
854,17679,1524
855,10074,10635
856,10074,10635
857,10074,2425
858,10074,2425
859,10194,2425
860,10194,2425
861,16573,2425
862,16573,2425
863,18179,2425
864,18179,2425
865,10074,10242
866,10074,10242
867,10074,2465
868,10074,2465
869,12587,2465
870,12587,2465
871,16611,2465
872,16611,2465
873,17515,2465
874,17515,2465
875,10074,1273
876,10074,1273
877,12578,1273
878,12578,1273
879,12587,1273
880,12587,1273
881,12587,1273
882,12587,1273
883,12875,1273
884,12875,1273
885,13626,1273
886,13626,1273
887,18179,1273
888,18179,1273
889,10074,1815
890,10074,1815
891,12348,1815
892,12348,1815
893,12379,1815
894,12453,1815
895,12453,1815
896,13539,1815
897,13539,1815
898,16611,1815
899,16611,1815
900,10074,4917
901,10074,4917
902,15375,4917
903,15375,4917
904,10074,1294
905,10074,1294
906,11281,1294
907,11281,1294
908,12348,1294
909,12348,1294
910,12578,1294
911,12578,1294
912,13539,1294
913,13539,1294
914,16611,1294
915,16611,1294
916,18179,1294
917,18179,1294
918,10074,1565
919,10074,1565
920,12578,1565
921,12578,1565
922,12578,1565
923,12578,1565
924,13238,1565
925,13238,1565
926,15419,1565
927,15419,1565
928,16573,1565
929,16573,1565
930,10074,1689
931,10074,1689
932,11385,1689
933,11385,1689
934,12379,1689
935,12379,1689
936,13666,1689
937,13666,1689
938,16818,1689
939,16818,1689
940,17914,1689
941,17914,1689
942,10074,2750
943,10074,2750
944,12578,2750
945,12578,2750
946,13232,2750
947,13232,2750
948,16611,2750
949,16611,2750
950,10074,235
951,10074,235
952,12379,235
953,12379,235
954,12587,235
955,12587,235
956,12587,235
957,12587,235
958,13013,235
959,13013,235
960,13013,235
961,13013,235
962,13061,235
963,13061,235
964,13266,235
965,13266,235
966,13299,235
967,13299,235
968,13626,235
969,13626,235
970,16573,235
971,16573,235
972,16945,235
973,16945,235
974,16945,235
975,16945,235
976,17310,235
977,17310,235
978,18179,235
979,18182,235
980,18182,235
981,10074,3433
982,10074,3433
983,16505,3433
984,16505,3433
985,16611,3433
986,16611,3433
987,10074,719
988,10074,719
989,10227,719
990,10227,719
991,11483,719
992,11483,719
993,12379,719
994,12379,719
995,12587,719
996,12587,719
997,13107,719
998,13107,719
999,13624,719
1000,13624,719
1001,16709,719
1002,16709,719
1003,16945,719
1004,16945,719
1005,17532,719
1006,17532,719
1007,10074,671
1008,10074,671
1009,11419,671
1010,11419,671
1011,12587,671
1012,12587,671
1013,13012,671
1014,13012,671
1015,13299,671
1016,13299,671
1017,14587,671
1018,14587,671
1019,16573,671
1020,16573,671
1021,16865,671
1022,16865,671
1023,16945,671
1024,16945,671
1025,18179,671
1026,18179,671
1027,10074,2631
1028,10074,2631
1029,12732,2631
1030,12732,2631
1031,13238,2631
1032,13238,2631
1033,16505,2631
1034,16505,2631
1035,10074,2765
1036,10074,2765
1037,16505,2765
1038,16505,2765
1039,16818,2765
1040,16818,2765
1041,17950,2765
1042,17950,2765
1043,10074,1081
1044,10074,1081
1045,12413,1081
1046,12413,1081
1047,12948,1081
1048,12948,1081
1049,13441,1081
1050,13441,1081
1051,13441,1081
1052,13441,1081
1053,13659,1081
1054,13659,1081
1055,13941,1081
1056,13941,1081
1057,16709,1081
1058,16709,1081
1059,10074,5592
1060,10074,5592
1061,10074,5592
1062,10074,5592
1063,10074,1634
1064,10074,1634
1065,12587,1634
1066,12587,1634
1067,12875,1634
1068,12875,1634
1069,13238,1634
1070,13238,1634
1071,16611,1634
1072,16611,1634
1073,18179,1634
1074,18179,1634
1075,10074,3496
1076,10074,3496
1077,12379,3496
1078,12379,3496
1079,13441,3496
1080,13441,3496
1081,10074,1485
1082,10074,1485
1083,12379,1485
1084,12379,1485
1085,13232,1485
1086,13232,1485
1087,14916,1485
1088,14916,1485
1089,16945,1485
1090,16945,1485
1091,17191,1485
1092,17191,1485
1093,10074,4794
1094,10074,4794
1095,17984,4794
1096,17984,4794
1097,10074,9949
1098,10074,9949
1099,10074,4780
1100,10074,4780
1101,13238,4780
1102,13238,4780
1103,10074,4629
1104,10074,4629
1105,12587,4629
1106,12587,4629
1107,10074,2488
1108,10074,2488
1109,12376,2488
1110,12376,2488
1111,12453,2488
1112,12453,2488
1113,12664,2488
1114,12664,2488
1115,10074,2152
1116,10074,2152
1117,12314,2152
1118,12314,2152
1119,13232,2152
1120,13232,2152
1121,13424,2152
1122,13424,2152
1123,15375,2152
1124,15375,2152
1125,10074,2021
1126,10074,2021
1127,14916,2021
1128,14916,2021
1129,16505,2021
1130,16505,2021
1131,16945,2021
1132,16945,2021
1133,17062,2021
1134,17062,2021
1135,10074,5980
1136,10074,5980
1137,17679,5980
1138,17679,5980
1139,10074,816
1140,10074,816
1141,13238,816
1142,13238,816
1143,13238,816
1144,13238,816
1145,13626,816
1146,13626,816
1147,13626,816
1148,13626,816
1149,13656,816
1150,13656,816
1151,14916,816
1152,14916,816
1153,14916,816
1154,14916,816
1155,18179,816
1156,18179,816
1157,10074,1678
1158,10074,1678
1159,12578,1678
1160,12578,1678
1161,12578,1678
1162,12578,1678
1163,13012,1678
1164,13012,1678
1165,14916,1678
1166,14916,1678
1167,16505,1678
1168,16505,1678
1169,10074,4496
1170,10074,4496
1171,15071,4496
1172,15071,4496
1173,10074,4059
1174,10074,4059
1175,12587,4059
1176,12587,4059
1177,12587,4059
1178,12587,4059
1179,10074,2108
1180,10074,2108
1181,12664,2108
1182,12664,2108
1183,13629,2108
1184,13629,2108
1185,14916,2108
1186,14916,2108
1187,16505,2108
1188,16505,2108
1189,10074,6205
1190,10074,6205
1191,13620,6205
1192,13620,6205
1193,10074,2270
1194,10074,2270
1195,12453,2270
1196,12453,2270
1197,14587,2270
1198,14587,2270
1199,14916,2270
1200,14916,2270
1201,18179,2270
1202,18179,2270
1203,10074,4039
1204,10074,4039
1205,12735,4039
1206,12735,4039
1207,17657,4039
1208,17657,4039
1209,10074,641
1210,10074,641
1211,10149,641
1212,10149,641
1213,12516,641
1214,12516,641
1215,13223,641
1216,13223,641
1217,13441,641
1218,13441,641
1219,13703,641
1220,13703,641
1221,15520,641
1222,15520,641
1223,16573,641
1224,16573,641
1225,16945,641
1226,16945,641
1227,16954,641
1228,16954,641
1229,10074,2194
1230,10074,2194
1231,12948,2194
1232,12948,2194
1233,13313,2194
1234,13313,2194
1235,13585,2194
1236,13585,2194
1237,17657,2194
1238,17657,2194
1239,10074,1505
1240,10074,1505
1241,13666,1505
1242,13666,1505
1243,13703,1505
1244,13703,1505
1245,14916,1505
1246,14916,1505
1247,16573,1505
1248,16573,1505
1249,16865,1505
1250,16865,1505
1251,10074,1773
1252,10074,1773
1253,12348,1773
1254,12348,1773
1255,12587,1773
1256,12587,1773
1257,12587,1773
1258,12587,1773
1259,13238,1773
1260,13238,1773
1261,15307,1773
1262,15307,1773
1263,10074,1094
1264,10074,1094
1265,12348,1094
1266,12348,1094
1267,12453,1094
1268,12453,1094
1269,12578,1094
1270,12578,1094
1271,13927,1094
1272,13927,1094
1273,14916,1094
1274,14916,1094
1275,16505,1094
1276,16505,1094
1277,18179,1094
1278,18179,1094
1279,10074,7177
1280,10074,7177
1281,10074,7856
1282,10074,7856
1283,10074,2036
1284,10074,2036
1285,12453,2036
1286,12453,2036
1287,13043,2036
1288,13043,2036
1289,13703,2036
1290,13703,2036
1291,13772,2036
1292,13772,2036
1293,10074,1808
1294,10074,1808
1295,12442,1808
1296,12442,1808
1297,13276,1808
1298,13276,1808
1299,13941,1808
1300,13941,1808
1301,16505,1808
1302,16505,1808
1303,16709,1808
1304,10074,1558
1305,10074,1558
1306,12453,1558
1307,12453,1558
1308,12885,1558
1309,12885,1558
1310,13703,1558
1311,13703,1558
1312,14916,1558
1313,14916,1558
1314,15918,1558
1315,15918,1558
1316,10074,9818
1317,10074,9818
1318,10074,6052
1319,10074,6052
1320,12587,6052
1321,12587,6052
1322,10074,1079
1323,10074,1079
1324,11385,1079
1325,11385,1079
1326,12578,1079
1327,12578,1079
1328,12599,1079
1329,12599,1079
1330,13441,1079
1331,13441,1079
1332,13703,1079
1333,13703,1079
1334,14916,1079
1335,14916,1079
1336,16945,1079
1337,16945,1079
1338,10074,1131
1339,10074,1131
1340,11377,1131
1341,11377,1131
1342,12453,1131
1343,12453,1131
1344,12518,1131
1345,12518,1131
1346,13013,1131
1347,13013,1131
1348,13013,1131
1349,14916,1131
1350,14916,1131
1351,16945,1131
1352,16945,1131
1353,10074,2472
1354,10074,2472
1355,13639,2472
1356,13639,2472
1357,14916,2472
1358,14916,2472
1359,16505,2472
1360,16505,2472
1361,10074,790
1362,10074,790
1363,10255,790
1364,10255,790
1365,12376,790
1366,12376,790
1367,12453,790
1368,12453,790
1369,13703,790
1370,13703,790
1371,13703,790
1372,13703,790
1373,16505,790
1374,16505,790
1375,16945,790
1376,16945,790
1377,17950,790
1378,17950,790
1379,10074,1354
1380,10074,1354
1381,12413,1354
1382,12413,1354
1383,12453,1354
1384,12453,1354
1385,13626,1354
1386,13626,1354
1387,13666,1354
1388,13666,1354
1389,16405,1354
1390,16405,1354
1391,16945,1354
1392,16945,1354
1393,10074,7484
1394,10074,7484
1395,10074,812
1396,10074,812
1397,12442,812
1398,12442,812
1399,12587,812
1400,12587,812
1401,13626,812
1402,13626,812
1403,14916,812
1404,14916,812
1405,16405,812
1406,16405,812
1407,16865,812
1408,16865,812
1409,16945,812
1410,16945,812
1411,18179,812
1412,18179,812
1413,10074,591
1414,10074,591
1415,11483,591
1416,11483,591
1417,12442,591
1418,12442,591
1419,12453,591
1420,12453,591
1421,13238,591
1422,13238,591
1423,13620,591
1424,13620,591
1425,13626,591
1426,14916,591
1427,14916,591
1428,16573,591
1429,16573,591
1430,16945,591
1431,16945,591
1432,16945,591
1433,16945,591
1434,10074,9353
1435,10074,9353
1436,10074,7448
1437,10074,7448
1438,10074,5152
1439,10074,5152
1440,13585,5152
1441,13585,5152
1442,10074,1448
1443,10074,1448
1444,12699,1448
1445,12699,1448
1446,13393,1448
1447,13393,1448
1448,13789,1448
1449,13789,1448
1450,13789,1448
1451,13789,1448
1452,13985,1448
1453,14753,1448
1454,14753,1448
1455,10074,7168
1456,10074,7168
1457,10074,6827
1458,10074,6827
1459,10074,6639
1460,10074,6639
1461,10074,223
1462,10074,223
1463,11377,223
1464,11377,223
1465,12348,223
1466,12348,223
1467,12518,223
1468,12518,223
1469,12578,223
1470,12578,223
1471,13238,223
1472,13238,223
1473,13266,223
1474,13266,223
1475,13854,223
1476,13854,223
1477,13952,223
1478,13952,223
1479,14916,223
1480,14916,223
1481,16505,223
1482,16505,223
1483,16945,223
1484,16945,223
1485,16945,223
1486,16945,223
1487,16945,223
1488,16945,223
1489,17840,223
1490,17840,223
1491,18179,223
1492,18179,223
1493,10074,11426
1494,10074,11079
1495,10074,11037
1496,10126,965
1497,11332,965
1498,11332,965
1499,13540,965
1500,13540,965
1501,13913,965
1502,13913,965
1503,16110,965
1504,16110,965
1505,16110,965
1506,16110,965
1507,17316,965
1508,17316,965
1509,17495,965
1510,17657,965
1511,17657,965
1512,10126,417
1513,13247,417
1514,13247,417
1515,13540,417
1516,13540,417
1517,13540,417
1518,13540,417
1519,13583,417
1520,13583,417
1521,13895,417
1522,13895,417
1523,13913,417
1524,13913,417
1525,16935,417
1526,16935,417
1527,17506,417
1528,17506,417
1529,17657,417
1530,17657,417
1531,17657,417
1532,17657,417
1533,17679,417
1534,17679,417
1535,17950,417
1536,17950,417
1537,10126,102
1538,11443,102
1539,11443,102
1540,11443,102
1541,11443,102
1542,12696,102
1543,12696,102
1544,13217,102
1545,13217,102
1546,13372,102
1547,13372,102
1548,13533,102
1549,13533,102
1550,13533,102
1551,13533,102
1552,13612,102
1553,13612,102
1554,13725,102
1555,13725,102
1556,13725,102
1557,13725,102
1558,13829,102
1559,13829,102
1560,13829,102
1561,13829,102
1562,13841,102
1563,13841,102
1564,13881,102
1565,13881,102
1566,13906,102
1567,13906,102
1568,16279,102
1569,16279,102
1570,16818,102
1571,16818,102
1572,17657,102
1573,17657,102
1574,17657,102
1575,17657,102
1576,17711,102
1577,17711,102
1578,18132,102
1579,10126,153
1580,10508,153
1581,10508,153
1582,10508,153
1583,10508,153
1584,12640,153
1585,12640,153
1586,13223,153
1587,13223,153
1588,13276,153
1589,13276,153
1590,13367,153
1591,13367,153
1592,13444,153
1593,13444,153
1594,13534,153
1595,13534,153
1596,13540,153
1597,13540,153
1598,13567,153
1599,13567,153
1600,13633,153
1601,13633,153
1602,13796,153
1603,13796,153
1604,13829,153
1605,13829,153
1606,13913,153
1607,13913,153
1608,13993,153
1609,13993,153
1610,17541,153
1611,17541,153
1612,17541,153
1613,17541,153
1614,17657,153
1615,17657,153
1616,10126,6536
1617,17620,6536
1618,17620,6536
1619,10126,4294
1620,13895,4294
1621,13895,4294
1622,17150,4294
1623,17150,4294
1624,10126,1429
1625,10903,1429
1626,10903,1429
1627,10903,1429
1628,10903,1429
1629,10903,1429
1630,10903,1429
1631,13276,1429
1632,13276,1429
1633,17150,1429
1634,17150,1429
1635,17150,1429
1636,17150,1429
1637,10126,4211
1638,13540,4211
1639,13540,4211
1640,13666,4211
1641,13666,4211
1642,10126,2333
1643,13289,2333
1644,13289,2333
1645,17150,2333
1646,17150,2333
1647,17150,2333
1648,17150,2333
1649,18132,2333
1650,18132,2333
1651,10127,3543
1652,10127,3543
1653,12910,3543
1654,12910,3543
1655,15520,3543
1656,15520,3543
1657,10127,7247
1658,10127,7247
1659,10127,1482
1660,10127,1482
1661,12587,1482
1662,12587,1482
1663,13365,1482
1664,13365,1482
1665,13749,1482
1666,13749,1482
1667,13795,1482
1668,13795,1482
1669,17969,1482
1670,17969,1482
1671,10127,1924
1672,10127,1924
1673,13236,1924
1674,13236,1924
1675,16660,1924
1676,16660,1924
1677,17150,1924
1678,17150,1924
1679,17819,1924
1680,17819,1924
1681,10127,3548
1682,10127,3548
1683,10127,3548
1684,10127,3548
1685,12578,3548
1686,12578,3548
1687,10127,2936
1688,10127,2936
1689,10127,2936
1690,10127,2936
1691,13441,2936
1692,13441,2936
1693,17541,2936
1694,17541,2936
1695,10127,191
1696,10127,191
1697,10127,191
1698,10127,191
1699,11438,191
1700,11438,191
1701,12447,191
1702,12447,191
1703,12579,191
1704,12885,191
1705,12885,191
1706,12951,191
1707,12951,191
1708,13012,191
1709,13012,191
1710,13223,191
1711,13223,191
1712,13344,191
1713,13344,191
1714,13441,191
1715,13441,191
1716,13488,191
1717,13488,191
1718,13792,191
1719,13819,191
1720,13819,191
1721,13863,191
1722,13863,191
1723,13886,191
1724,13886,191
1725,15520,191
1726,15520,191
1727,18038,191
1728,18038,191
1729,10127,1405
1730,10127,1405
1731,11412,1405
1732,11412,1405
1733,12849,1405
1734,13639,1405
1735,13639,1405
1736,13749,1405
1737,13749,1405
1738,13819,1405
1739,13819,1405
1740,17532,1405
1741,17532,1405
1742,10127,1242
1743,10127,1242
1744,10127,1242
1745,10127,1242
1746,13182,1242
