,patron_id,item_id
1335,165,126
1336,158,126
1337,158,126
1338,990,127
1339,990,127
1340,469,127
1341,469,127
1342,49,127
1343,49,127
1344,63,127
1345,63,127
1346,212,127
1347,212,127
1348,212,127
1349,165,127
1350,165,127
1351,158,127
1352,158,127
1353,990,128
1354,990,128
1355,660,128
1356,660,128
1357,165,128
1358,165,128
1359,34,128
1360,34,128
1361,990,129
1362,990,129
1363,2,129
1364,2,129
1365,23,129
1366,23,129
1367,49,129
1368,49,129
1369,714,129
1370,714,129
1371,714,129
1372,714,129
1373,34,129
1374,34,129
1375,158,129
1376,158,129
1377,831,129
1378,831,129
1379,990,130
1380,990,130
1381,36,130
1382,36,130
1383,49,130
1384,49,130
1385,648,130
1386,648,130
1387,685,130
1388,685,130
1389,4,130
1390,4,130
1391,158,130
1392,158,130
1393,990,131
1394,990,131
1395,990,132
1396,990,132
1397,44,132
1398,44,132
1399,82,132
1400,82,132
1401,648,132
1402,648,132
1403,165,132
1404,165,132
1405,4,132
1406,4,132
1407,133,132
1408,133,132
1409,158,132
1410,158,132
1411,981,132
1412,981,132
1413,990,133
1414,990,133
1415,567,133
1416,567,133
1417,44,133
1418,44,133
1419,49,133
1420,49,133
1421,301,133
1422,301,133
1423,644,133
1424,644,133
1425,648,133
1426,165,133
1427,165,133
1428,57,133
1429,57,133
1430,158,133
1431,158,133
1432,158,133
1433,158,133
1434,990,134
1435,990,134
1436,990,135
1437,990,135
1438,990,136
1439,990,136
1440,615,136
1441,615,136
1442,990,137
1443,990,137
1444,117,137
1445,117,137
1446,439,137
1447,439,137
1448,779,137
1449,779,137
1450,779,137
1451,779,137
1452,928,137
1453,120,137
1454,120,137
1455,990,138
1456,990,138
1457,990,139
1458,990,139
1459,990,140
1460,990,140
1461,990,141
1462,990,141
1463,469,141
1464,469,141
1465,18,141
1466,18,141
1467,63,141
1468,63,141
1469,80,141
1470,80,141
1471,301,141
1472,301,141
1473,323,141
1474,323,141
1475,828,141
1476,828,141
1477,903,141
1478,903,141
1479,165,141
1480,165,141
1481,34,141
1482,34,141
1483,158,141
1484,158,141
1485,158,141
1486,158,141
1487,158,141
1488,158,141
1489,741,141
1490,741,141
1491,981,141
1492,981,141
1493,990,142
1494,990,143
1495,990,144
1496,997,145
1497,426,145
1498,426,145
1499,575,145
1500,575,145
1501,876,145
1502,876,145
1503,974,145
1504,974,145
1505,974,145
1506,974,145
1507,291,145
1508,291,145
1509,445,145
1510,597,145
1511,597,145
1512,997,146
1513,308,146
1514,308,146
1515,575,146
1516,575,146
1517,575,146
1518,575,146
1519,613,146
1520,613,146
1521,858,146
1522,858,146
1523,876,146
1524,876,146
1525,153,146
1526,153,146
1527,456,146
1528,456,146
1529,597,146
1530,597,146
1531,597,146
1532,597,146
1533,616,146
1534,616,146
1535,831,146
1536,831,146
1537,997,147
1538,530,147
1539,530,147
1540,530,147
1541,530,147
1542,115,147
1543,115,147
1544,289,147
1545,289,147
1546,418,147
1547,418,147
1548,568,147
1549,568,147
1550,568,147
1551,568,147
1552,636,147
1553,636,147
1554,729,147
1555,729,147
1556,729,147
1557,729,147
1558,812,147
1559,812,147
1560,812,147
1561,812,147
1562,821,147
1563,821,147
1564,844,147
1565,844,147
1566,869,147
1567,869,147
1568,1000,147
1569,1000,147
1570,127,147
1571,127,147
1572,597,147
1573,597,147
1574,597,147
1575,597,147
1576,641,147
1577,641,147
1578,963,147
1579,997,148
1580,71,148
1581,71,148
1582,71,148
1583,71,148
1584,99,148
1585,99,148
1586,293,148
1587,293,148
1588,331,148
1589,331,148
1590,413,148
1591,413,148
1592,487,148
1593,487,148
1594,569,148
1595,569,148
1596,575,148
1597,575,148
1598,601,148
1599,601,148
1600,654,148
1601,654,148
1602,786,148
1603,786,148
1604,812,148
1605,812,148
1606,876,148
1607,876,148
1608,936,148
1609,936,148
1610,495,148
1611,495,148
1612,495,148
1613,495,148
1614,597,148
1615,597,148
1616,997,149
1617,566,149
1618,566,149
1619,997,150
1620,858,150
1621,858,150
1622,229,150
1623,229,150
1624,997,151
1625,192,151
1626,192,151
1627,192,151
1628,192,151
1629,192,151
1630,192,151
1631,331,151
1632,331,151
1633,229,151
1634,229,151
1635,229,151
1636,229,151
1637,997,152
1638,575,152
1639,575,152
1640,685,152
1641,685,152
1642,997,153
1643,342,153
1644,342,153
1645,229,153
1646,229,153
1647,229,153
1648,229,153
1649,963,153
1650,963,153
1651,998,154
1652,998,154
1653,179,154
1654,179,154
1655,515,154
1656,515,154
1657,998,155
1658,998,155
1659,998,156
1660,998,156
1661,82,156
1662,82,156
1663,411,156
1664,411,156
1665,746,156
1666,746,156
1667,785,156
1668,785,156
1669,841,156
1670,841,156
1671,998,157
1672,998,157
1673,300,157
1674,300,157
1675,77,157
1676,77,157
1677,229,157
1678,229,157
1679,727,157
1680,727,157
1681,998,158
1682,998,158
1683,998,158
1684,998,158
1685,80,158
1686,80,158
1687,998,159
1688,998,159
1689,998,159
1690,998,159
1691,484,159
1692,484,159
1693,495,159
1694,495,159
1695,998,160
1696,998,160
1697,998,160
1698,998,160
1699,525,160
1700,525,160
1701,46,160
1702,46,160
1703,81,160
1704,171,160
1705,171,160
1706,193,160
1707,193,160
1708,211,160
1709,211,160
1710,293,160
1711,293,160
1712,393,160
1713,393,160
1714,484,160
1715,484,160
1716,528,160
1717,528,160
1718,782,160
1719,802,160
1720,802,160
1721,836,160
1722,836,160
1723,849,160
1724,849,160
1725,515,160
1726,515,160
1727,897,160
1728,897,160
1729,998,161
1730,998,161
1731,503,161
1732,503,161
1733,156,161
1734,660,161
1735,660,161
1736,746,161
1737,746,161
1738,802,161
1739,802,161
1740,482,161
1741,482,161
1742,998,162
1743,998,162
1744,998,162
1745,998,162
1746,276,162
1747,276,162
1748,484,162
1749,484,162
1750,660,162
1751,660,162
1752,735,162
1753,735,162
1754,940,162
1755,940,162
1756,998,163
1757,998,163
1758,998,164
1759,998,164
1760,491,164
1761,293,164
1762,293,164
1763,348,164
1764,348,164
1765,575,164
1766,575,164
1767,153,164
1768,153,164
1769,831,164
1770,831,164
1771,948,164
1772,948,164
1773,998,165
1774,998,165
1775,156,165
1776,156,165
1777,276,165
1778,276,165
1779,484,165
1780,484,165
1781,660,165
1782,660,165
1783,660,165
1784,660,165
1785,735,165
1786,735,165
1787,794,165
1788,794,165
1789,940,165
1790,940,165
1791,74,165
1792,74,165
1793,74,165
1794,74,165
1795,316,165
1796,316,165
1797,1002,166
1798,1002,166
1799,567,166
1800,567,166
1801,232,166
1802,232,166
1803,648,166
1804,648,166
1805,912,166
1806,912,166
1807,133,166
1808,133,166
1809,158,166
1810,158,166
1811,242,166
1812,242,166
1813,287,166
1814,287,166
1815,287,166
1816,287,166
1817,981,166
1818,981,166
1819,1002,167
1820,1002,167
1821,0,167
1822,0,167
1823,159,167
1824,159,167
1825,253,167
1826,253,167
1827,344,167
1828,390,167
1829,390,167
1830,858,167
1831,592,167
1832,592,167
1833,841,167
1834,841,167
1835,1008,168
1836,1008,168
1837,94,168
1838,94,168
1839,213,168
1840,213,168
1841,443,168
1842,443,168
1843,487,168
1844,487,168
1845,515,168
1846,515,168
1847,566,168
1848,566,168
1849,1008,169
1850,1008,169
1851,244,169
1852,244,169
1853,320,169
1854,320,169
1855,515,169
1856,515,169
1857,515,169
1858,515,169
1859,77,169
1860,77,169
1861,161,169
1862,161,169
1863,1008,170
1864,1008,170
1865,234,170
1866,234,170
1867,1008,171
1868,1008,171
1869,379,171
1870,379,171
1871,13,171
1872,13,171
1873,13,171
1874,13,171
1875,22,171
1876,22,171
1877,22,171
1878,22,171
1879,115,171
1880,115,171
1881,125,171
1882,125,171
1883,125,171
1884,125,171
1885,125,171
1886,125,171
1887,125,171
1888,125,171
1889,125,171
1890,125,171
1891,125,171
1892,125,171
1893,232,171
1894,232,171
1895,244,171
1896,244,171
1897,308,171
1898,308,171
1899,308,171
1900,308,171
1901,339,171
1902,339,171
1903,418,171
1904,418,171
1905,418,171
1906,418,171
1907,436,171
1908,436,171
1909,458,171
1910,472,171
1911,472,171
1912,472,171
1913,472,171
1914,472,171
1915,472,171
1916,575,171
1917,575,171
1918,665,171
1919,665,171
1920,671,171
1921,671,171
1922,671,171
1923,675,171
1924,675,171
1925,763,171
1926,763,171
1927,772,171
1928,772,171
1929,772,171
1930,772,171
1931,794,171
1932,794,171
1933,794,171
1934,794,171
1935,794,171
1936,794,171
1937,804,171
1938,804,171
1939,892,171
1940,892,171
1941,934,171
1942,934,171
1943,515,171
1944,515,171
1945,153,171
1946,153,171
1947,153,171
1948,153,171
1949,153,171
1950,153,171
1951,153,171
1952,153,171
1953,153,171
1954,153,171
1955,221,171
1956,221,171
1957,221,171
1958,221,171
1959,226,171
1960,226,171
1961,226,171
1962,226,171
1963,254,171
1964,259,171
1965,259,171
1966,259,171
1967,259,171
1968,269,171
1969,269,171
1970,566,171
1971,566,171
1972,566,171
1973,566,171
1974,566,171
1975,566,171
1976,566,171
1977,566,171
1978,566,171
1979,566,171
1980,566,171
1981,566,171
1982,566,171
1983,566,171
1984,566,171
1985,566,171
1986,573,171
1987,573,171
1988,588,171
1989,588,171
1990,588,171
1991,588,171
1992,588,171
1993,588,171
1994,588,171
1995,588,171
1996,588,171
1997,588,171
1998,1008,172
1999,1008,172
2000,530,172
2001,530,172
2002,487,172
2003,487,172
2004,869,172
2005,869,172
2006,12,172
2007,12,172
2008,1008,173
2009,1008,173
2010,380,173
2011,380,173
2012,129,173
2013,130,173
2014,130,173
2015,571,173
2016,571,173
2017,691,173
2018,691,173
2019,815,173
2020,815,173
2021,106,173
2022,106,173
2023,831,173
2024,831,173
2025,1008,174
2026,1008,174
2027,301,174
2028,301,174
2029,543,174
2030,543,174
2031,1008,175
2032,1008,175
2033,567,175
2034,567,175
2035,25,175
2036,167,175
2037,167,175
2038,167,175
2039,167,175
2040,301,175
2041,301,175
2042,165,175
2043,165,175
2044,515,175
2045,515,175
2046,515,175
2047,515,175
2048,158,175
2049,158,175
2050,158,175
2051,158,175
2052,287,175
2053,287,175
2054,287,175
2055,287,175
2056,288,175
2057,288,175
2058,831,175
2059,981,175
2060,981,175
2061,1008,176
2062,1008,176
2063,36,176
2064,36,176
2065,334,176
2066,334,176
2067,347,176
2068,347,176
2069,465,176
2070,465,176
2071,497,176
2072,497,176
2073,497,176
2074,497,176
2075,456,176
2076,456,176
2077,681,176
2078,681,176
2079,1008,177
2080,1008,177
2081,509,177
2082,509,177
2083,187,177
2084,187,177
2085,187,177
2086,187,177
2087,187,177
2088,234,177
2089,234,177
2090,276,177
2091,276,177
2092,339,177
2093,339,177
2094,340,177
2095,340,177
2096,466,177
2097,466,177
2098,472,177
2099,472,177
2100,956,177
2101,956,177
2102,1008,178
2103,1008,178
2104,515,178
2105,515,178
2106,456,178
2107,456,178
2108,871,178
2109,871,178
2110,871,178
2111,871,178
2112,1008,179
2113,1008,179
2114,36,179
2115,36,179
2116,107,179
2117,107,179
2118,1008,180
2119,1008,180
2120,3,180
2121,3,180
2122,130,180
2123,130,180
2124,207,180
2125,207,180
2126,207,180
2127,207,180
2128,207,180
2129,207,180
2130,222,180
2131,293,180
2132,293,180
